Difficulty,Title,Link,Topics
MEDIUM,Watering Plants,https://leetcode.com/problems/watering-plants,"Array, Simulation"
EASY,Two Sum,https://leetcode.com/problems/two-sum,"Array, Hash Table"
EASY,Water Bottles,https://leetcode.com/problems/water-bottles,"Math, Simulation"
MEDIUM,Minimum Time to Complete Trips,https://leetcode.com/problems/minimum-time-to-complete-trips,"Array, Binary Search"
